TIC ID|TOI|Separation (arcsec)|Separation (arcsec) Error|Pos Angle E of N (deg)|Pos Angle E of N (deg) Error|Filter|Delta Mag|Delta Mag Error|Observation Date (UT)|Date|User|Group|Tag|Notes
23937608|TOI 5842|3.802|0.027|193.46|0.05|Brgamma|2.685|0.013|2023-06-08|2023-11-09 11:55:12|ciardi|tfopwg|429542|Palomar AO (PI: Ciardi with Clark):
24113219|TOI 5843|0.28|0.002|218.1|0.72|Brgamma|2.236|0.014|2023-08-29|2023-11-09 11:53:00|ciardi|tfopwg|431350|Palomar AO (PI: ciardi with Clark):
24113219|TOI 5843|0.274|0.002|219.07|0.74|Hcont|2.344|0.015|2023-08-29|2023-11-09 11:53:00|ciardi|tfopwg|431350|Palomar AO (PI: ciardi with Clark):
24113219|TOI 5843|5.913|0.042|50.8|0.03|Hcont|5.092|0.036|2023-08-29|2023-11-09 11:53:00|ciardi|tfopwg|431350|Palomar AO (PI: ciardi with Clark):
24113219|TOI 5843|5.899|0.042|50.66|0.03|Brgamma|5.027|0.051|2023-08-29|2023-11-09 11:53:00|ciardi|tfopwg|431350|Palomar AO (PI: ciardi with Clark):
24345411||0.048||46.6||562: 562 (54) nm|1.16||2020-11-27|2022-02-04 13:23:29|furlan|tfopwg|93351|
24345411||0.049||48.6||832: 832 (40) nm|2.06||2020-11-27|2022-02-04 13:23:29|furlan|tfopwg|93351|
24695044|TOI 2195|3.3534||210.2||I: 879 (289) nm|4.8||2020-10-29|2020-12-09 07:03:03|ziegler|tfopwg|60981|
24696732||0.224||84.3||832: 832 (40) nm|1.5||2020-12-08|2022-09-15 17:10:23|furlan|tfopwg|93695|
24696732||0.221||87.8||562: 562 (54) nm|1.51||2020-12-08|2022-09-15 17:10:23|furlan|tfopwg|93695|uncertain fit
24704862||0.035||192.4||832: 832 (40) nm|1.04||2020-11-25|2022-02-04 13:23:29|furlan|tfopwg|93280|180 degree ambiguity in PA, uncertain fit
24704862||0.03||193.2||562: 562 (54) nm|0.69||2019-07-19|2021-11-16 15:33:38|furlan|tfopwg|17642|180 degree ambiguity in PA, uncertain fit
24704862||0.026||189.9||832: 832 (40) nm|0.6||2019-07-19|2021-11-16 15:33:38|furlan|tfopwg|17642|180 degree ambiguity in PA, uncertain fit
25139786|TOI 2311|0.2232||130.9||I: 879 (289) nm|2.2||2020-10-29|2020-12-09 07:03:03|ziegler|tfopwg|61014|
25375553|TOI 143|5.018|0.00141|101||Brgamma|3.1244|0.01281|2018-09-18|2020-01-24 10:03:36|ciardi||771|
25799609|TOI 963|3.6555||222.7||I: 879 (289) nm|4.1||2019-12-12|2020-01-24 12:19:58|ziegler|tfopwg|16172|
26401240||0.075||47.9||562: 562 (54) nm|1.84||2021-12-09|2022-09-15 19:32:01|furlan|tfopwg|107256|
26401240||0.074||48.8||832: 832 (40) nm|1.51||2021-12-09|2022-09-15 19:32:01|furlan|tfopwg|107256|
26415182||1.567|0.05|335.7|1|J|0.409|0.012||2017-03-13 16:33:46|furlan||34577|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2454 from ExoFOP-Kepler on 2020-08-28
26415184||3.421|0.056|319.3|1.1|B|2.06|0.045||2017-03-13 16:33:46|furlan||35740|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7443 from ExoFOP-Kepler on 2020-08-28
26415184||3.421|0.056|319.3|1.1|V|1.953|0.036||2017-03-13 16:33:46|furlan||35740|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7443 from ExoFOP-Kepler on 2020-08-28
26415184||3.421|0.056|319.3|1.1|J|1.903|0.023||2017-03-13 16:33:46|furlan||35740|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7443 from ExoFOP-Kepler on 2020-08-28
26417717||0.75|0.061|357.6|1.1|H|0.981|0.027||2017-03-13 16:33:46|furlan||34266|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1300 from ExoFOP-Kepler on 2020-08-28
26417717||0.75|0.061|357.6|1.1|K|1.168|0.01||2017-03-13 16:33:46|furlan||34266|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1300 from ExoFOP-Kepler on 2020-08-28
26417717||0.75|0.061|357.6|1.1|LP600|1.79|0.18||2017-03-13 16:33:46|furlan||34266|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1300 from ExoFOP-Kepler on 2020-08-28
26540109||2.921|0.05|275.4|1|J|2.164|0.01||2017-03-13 16:33:46|furlan||35736|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI7403 from ExoFOP-Kepler on 2020-08-28
26547036|TOI 2010|1.499||138||832: 832 (40) nm|-100||2020-06-07|2021-11-01 16:02:46|furlan|tfopwg|101324|no delta(m) measurement, uncertain fit
26583618||0.31|0.05|212|1|LP600|0.59|0.28||2017-03-13 16:33:46|furlan||34586|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>; Extracted KOI2482 from ExoFOP-Kepler on 2020-08-28
26583640||2.16|0.05|317|1|LP600|3.5|0.29||2017-03-13 16:33:46|furlan||34502|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>; Extracted KOI2143 from ExoFOP-Kepler on 2020-08-28
26583944||0.164|0.05|11.3|1|692: 692 (40) nm|2.01|0.15||2017-03-13 16:33:46|furlan||34421|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1857 from ExoFOP-Kepler on 2020-08-28
26584969||3.222|0.05|219.5|1|J|2.376|0.031||2017-03-13 16:33:46|furlan||34599|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2537 from ExoFOP-Kepler on 2020-08-28
26597569||0.341|0.05|349.1|1.2|880: 880 (50) nm|4.358|0.502||2017-03-13 16:33:46|furlan||34163|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI977 from ExoFOP-Kepler on 2020-08-28
26597569||0.341|0.05|349.1|1.2|692: 692 (40) nm|3.808|0.164||2017-03-13 16:33:46|furlan||34163|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI977 from ExoFOP-Kepler on 2020-08-28
26657091||0.381|0.057|97.8|1.3|LP600|0.9|0.16||2017-03-13 16:33:46|furlan||34325|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1531 from ExoFOP-Kepler on 2020-08-28
26657091||0.381|0.057|97.8|1.3|880: 880 (50) nm|1.808|0.226||2017-03-13 16:33:46|furlan||34325|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1531 from ExoFOP-Kepler on 2020-08-28
26657091||0.381|0.057|97.8|1.3|692: 692 (40) nm|2.015|0.255||2017-03-13 16:33:46|furlan||34325|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1531 from ExoFOP-Kepler on 2020-08-28
26693519|TOI 5114|0.32|0.002|140.37|0.31|I|3.1|0.1|2022-12-18|2023-02-08 04:46:59|safonov|tfopwg|425631|
26693519|TOI 5114|0.3296||139.5||I: 879 (289) nm|3||2022-04-15|2022-04-19 10:36:50|ziegler|tfopwg|414851|
26750106||2.682|0.147|137.1|1|LP600|3.07|0.02||2017-03-13 16:33:46|furlan||33927|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI193 from ExoFOP-Kepler on 2020-08-28
26750106||2.682|0.147|137.1|1|J|3.216|0.053||2017-03-13 16:33:46|furlan||33927|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI193 from ExoFOP-Kepler on 2020-08-28
26751240||2.368|0.068|63|3|LP600|2.89|0.04||2017-03-13 16:33:46|furlan||34820|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3335 from ExoFOP-Kepler on 2020-08-28
26751240||2.368|0.068|63|3|J|2.302|0.044||2017-03-13 16:33:46|furlan||34820|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...66Z target=_blank>16</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3335 from ExoFOP-Kepler on 2020-08-28
26752153||0.058|0.05|59|1|K|0.958|0.037||2017-03-13 16:33:46|furlan||34045|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI539 from ExoFOP-Kepler on 2020-08-28
26752153||1.288|0.05|53.8|1|K|7.264|0.037||2017-03-13 16:33:46|furlan||34045|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI539 from ExoFOP-Kepler on 2020-08-28
26817004||0.879|0.052|21|1.1|J|5.578|0.03||2017-03-13 16:33:46|furlan||34265|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1299 from ExoFOP-Kepler on 2020-08-28
26817004||0.879|0.052|21|1.1|K|5.148|0.216||2017-03-13 16:33:46|furlan||34265|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1299 from ExoFOP-Kepler on 2020-08-28
26817863||3.095|0.05|213.5|1|H|5.475|0.037||2017-03-13 16:33:46|furlan||34297|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1438 from ExoFOP-Kepler on 2020-08-28
26961214||2.736|0.05|75.8|1|J|4.975|0.113||2017-03-13 16:33:46|furlan||35121|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4447 from ExoFOP-Kepler on 2020-08-28
26961231||0.134|0.05|356.5|1|K|0.458|0.01||2017-03-13 16:33:46|furlan||34513|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI2179 from ExoFOP-Kepler on 2020-08-28
26962715||2.238|0.05|266.5|1|K|8.633|0.088||2017-03-13 16:33:46|furlan||33987|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI348 from ExoFOP-Kepler on 2020-08-28
26976254||0.343||146.95||832: 832 (40) nm|1.4||2018-11-22|2022-07-19 13:00:13|everett||417643|NESSI@WIYN
26976254||0.342||147.061||562: 562 (44) nm|1.61||2018-11-22|2022-07-19 13:00:13|everett||417643|NESSI@WIYN
27007316||3.615|0.05|182.2|1|J|4.718|0.127||2017-03-13 16:33:46|furlan||35435|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5929 from ExoFOP-Kepler on 2020-08-28
27007542||3.832|0.05|1.1|1|J|4.596|0.367||2017-03-13 16:33:46|furlan||34962|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3885 from ExoFOP-Kepler on 2020-08-28
27009500||3.315|0.05|339.4|1|J|7.312|0.496||2017-03-13 16:33:46|furlan||35425|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5848 from ExoFOP-Kepler on 2020-08-28
27011205||2.925|0.05|71.4|1|J|2.869|0.054||2017-03-13 16:33:46|furlan||34262|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1292 from ExoFOP-Kepler on 2020-08-28
27013196||2.886|0.05|223.7|1|J|2.42|0.019||2017-03-13 16:33:46|furlan||35433|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5922 from ExoFOP-Kepler on 2020-08-28
27014182||1.667||80.614||832: 832 (40) nm|6.61||2023-07-18|2023-10-06 10:51:56|everett||432363|NESSI@WIYN quite uncertain fit!!
27014383||1.775|0.091|113.9|1.4|U|0.213|0.032||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27014383||1.775|0.091|113.9|1.4|V|0.235|0.027||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27014383||1.775|0.091|113.9|1.4|B|0.214|0.035||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27014383||1.775|0.091|113.9|1.4|LP600|0.52|0.07||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27014383||1.775|0.091|113.9|1.4|J|0.575|0.01||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27014383||1.775|0.091|113.9|1.4|K|0.33|0.1||2017-03-13 16:33:46|furlan||35006|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4021 from ExoFOP-Kepler on 2020-08-28
27064468|TOI 5126|9.186|0.065|200.92|0.02|Brgamma|2.695|0.008|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108203|Palomar AO (PI: ciardi): TIC27064467 (likely unbound)
27071443||0.239||222.425||562: 562 (44) nm|0.75||2023-02-04|2023-04-16 11:44:25|everett||428167|NESSI@WIYN
27071443||0.238||221.836||832: 832 (40) nm|1.52||2023-02-04|2023-04-16 11:44:25|everett||428167|NESSI@WIYN
27183790||3.478|0.05|336.4|1|J|4.89|0.073||2017-03-13 16:33:46|furlan||35423|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5825 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|562: 562 (45) nm|1.91|0.15||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|692: 692 (40) nm|1.63|0.15||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|880: 880 (50) nm|0.88|0.15||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|K|0.464|0.079||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|F775W|0.509|0.071||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.206|0.05|212.7|1.4|F555W|0.763|0.071||2017-03-13 16:33:46|furlan||34622|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|F555W|1.646|0.094||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|880: 880 (50) nm|1.28|0.15||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|K|0.914|0.193||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|F775W|1.302|0.094||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|692: 692 (40) nm|2.22|0.15||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187450||0.164|0.05|183.4|3.4|562: 562 (45) nm|1.95|0.15||2017-03-13 16:33:46|furlan||34622|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2015ApJ...804...97C target=_blank>4</a>, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2626 from ExoFOP-Kepler on 2020-08-28
27187870||1.577||309.3||716: 716 (52) nm|1.41||2020-06-13|2021-11-01 16:02:46|furlan|tfopwg|19672|180 degree ambiguity in PA, uncertain fit
27187870||1.565||308.9||562: 562 (54) nm|2.23||2020-06-13|2021-11-01 16:02:46|furlan|tfopwg|19672|180 degree ambiguity in PA, uncertain fit
27187870||1.62|0.147|129.2|1.4|J|1.035|0.01||2017-03-13 16:33:45|furlan||33905|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI120 from ExoFOP-Kepler on 2020-08-28
